idx,age-bin,employment-type,education-num,occupation,race,sex,weekly-hours-bin,compensation
6058,8,1,8,12,4,1,5,1
6059,6,1,5,10,4,0,1,0
6060,2,1,7,10,2,1,5,0
6061,8,1,8,0,4,0,0,0
6062,10,0,9,0,4,0,0,0
6063,2,1,9,0,4,0,0,0
6064,6,1,5,10,4,1,6,0
6065,2,1,13,2,4,0,3,0
6066,7,2,14,8,4,1,5,1
6067,6,1,8,1,4,1,2,0
6068,9,1,5,12,0,1,0,0
6069,3,1,13,2,4,1,4,1
6070,7,0,9,0,4,0,2,0
6071,1,1,12,0,4,0,2,0
6072,4,0,8,0,4,1,3,0
6073,8,2,8,1,4,1,2,0
6074,1,1,12,10,4,1,2,0
6075,4,1,8,8,4,0,2,0
6076,4,1,5,8,4,1,7,1
6077,5,0,13,8,2,0,2,0
6078,4,1,8,12,4,1,2,0
6079,5,1,10,2,4,1,2,1
6080,4,1,12,8,4,1,2,0
6081,2,1,12,10,4,1,3,0
6082,7,0,13,8,4,0,2,0
6083,4,2,12,8,4,1,5,1
6084,5,1,9,2,4,1,4,1
6085,8,0,8,8,4,1,2,1
6086,7,2,2,10,4,1,2,1
6087,8,0,13,8,4,1,5,0
6088,2,1,12,8,4,1,2,1
6089,3,1,12,6,4,1,2,0
6090,1,1,8,10,4,1,2,0
6091,7,1,8,1,4,1,2,0
6092,6,0,8,12,4,1,2,0
6093,7,2,14,8,4,1,7,1
6094,7,2,8,2,1,0,4,0
6095,4,1,8,2,4,0,2,0
6096,3,0,12,8,4,1,2,0
6097,0,1,8,0,4,0,0,0
6098,4,1,8,4,4,1,2,0
6099,4,1,8,1,4,1,2,0
6100,4,1,12,1,4,1,3,1
6101,4,1,13,8,4,1,2,1
6102,0,1,5,3,4,1,2,0
6103,3,1,8,10,4,1,4,0
6104,3,1,8,11,4,0,2,0
6105,1,1,9,4,0,1,2,0
6106,4,1,12,6,1,0,2,0
6107,2,1,8,6,4,1,1,0
6108,7,0,11,11,2,1,2,0
6109,3,1,8,1,4,1,2,0
6110,8,1,6,5,4,1,2,0
6111,3,1,8,6,2,0,0,0
6112,4,2,12,9,4,1,5,1
6113,3,1,12,10,4,1,2,1
6114,6,1,12,4,4,1,2,0
6115,8,2,9,10,4,1,2,0
6116,5,1,9,0,4,0,2,0
6117,1,1,8,12,4,0,4,0
6118,7,1,3,5,3,1,2,0
6119,7,2,13,2,4,1,4,1
6120,3,1,8,12,4,1,2,0
6121,0,1,9,10,4,1,2,0
6122,3,1,9,0,2,0,2,0
6123,7,2,13,8,4,1,7,1
6124,2,1,9,10,4,1,2,0
6125,9,1,5,0,4,1,3,0
6126,4,1,11,12,4,1,5,0
6127,9,2,12,8,4,1,2,1
6128,1,1,8,0,4,0,0,0
6129,5,1,8,10,4,1,2,1
6130,3,1,3,0,4,0,2,0
6131,7,1,9,1,4,1,4,0
6132,3,1,13,8,4,1,5,1
6133,1,0,12,8,4,0,0,0
6134,2,1,10,10,4,1,2,1
6135,2,1,12,1,4,1,3,1
6136,6,2,9,5,4,1,2,0
6137,3,1,8,12,4,1,2,0
6138,1,1,9,0,4,1,3,0
6139,8,1,6,6,2,1,2,0
6140,10,2,8,10,4,1,0,0
6141,8,1,4,5,2,0,2,0
6142,7,1,8,0,4,0,2,0
6143,2,0,11,9,4,1,3,1
6144,7,1,9,10,4,1,4,1
6145,2,0,13,2,4,1,4,1
6146,3,1,8,4,4,1,3,0
6147,2,1,9,11,4,0,2,0
6148,4,1,8,12,4,1,2,0
6149,5,0,12,8,4,0,5,0
6150,5,0,8,12,4,1,2,0
6151,3,1,5,1,4,1,3,1
6152,8,1,15,8,4,1,1,1
6153,3,0,11,11,4,1,0,0
6154,3,2,8,3,4,1,2,0
6155,2,0,14,8,1,1,4,0
6156,2,1,12,8,4,1,4,1
6157,6,1,9,12,4,1,2,0
6158,7,1,8,12,4,1,5,1
6159,2,1,8,0,2,0,1,0
6160,5,2,8,3,4,1,5,0
6161,0,2,6,0,4,0,2,0
6162,8,1,8,3,4,1,2,0
6163,8,1,10,11,4,1,2,1
6164,2,2,9,10,1,1,6,0
6165,2,1,12,3,4,1,2,0
6166,9,1,8,0,4,0,1,0
6167,5,2,12,2,4,1,5,1
6168,5,1,9,11,4,1,2,1
6169,6,1,8,4,4,1,2,0
6170,4,1,12,10,4,1,4,1
6171,5,0,8,6,4,1,2,0
6172,7,1,6,6,2,0,2,0
6173,3,1,10,0,4,0,2,0
6174,3,1,13,2,4,1,3,1
6175,1,1,9,6,4,1,2,1
6176,3,2,9,1,0,1,5,0
6177,5,1,6,7,4,0,1,0
6178,4,1,13,1,4,0,4,0
6179,5,1,9,10,4,1,5,0
6180,3,2,9,2,4,1,2,0
6181,1,1,8,6,4,1,2,0
6182,2,1,9,2,4,0,3,0
6183,2,1,9,5,4,0,2,0
6184,10,2,3,0,4,1,0,1
6185,9,1,8,10,4,0,2,0
6186,0,1,9,10,4,1,2,0
6187,6,1,8,6,2,0,2,0
6188,6,2,13,10,4,0,3,1
6189,2,1,9,10,4,1,4,0
6190,0,1,8,4,4,1,2,0
6191,5,1,8,5,2,1,2,1
6192,4,1,12,11,4,1,2,1
6193,3,1,12,10,4,1,4,0
6194,6,1,8,6,2,0,2,0
6195,8,1,3,5,4,0,2,0
6196,5,1,9,10,4,1,4,1
6197,5,1,8,6,4,1,0,0
6198,1,0,9,6,2,1,1,0
6199,7,1,8,1,4,1,2,1
6200,4,1,13,8,4,1,3,0
6201,4,1,13,2,4,1,4,1
6202,6,1,13,8,4,1,5,1
6203,3,1,8,9,4,1,2,0
6204,9,0,8,0,4,0,1,0
6205,0,1,8,6,4,0,4,0
6206,1,1,4,4,4,1,2,0
6207,3,1,12,11,4,1,2,1
6208,4,1,13,2,4,0,3,0
6209,3,2,8,12,4,1,5,0
6210,5,1,9,10,4,0,0,0
6211,2,1,8,12,4,1,7,0
6212,3,0,9,0,2,1,2,0
6213,2,1,2,3,4,1,1,0
6214,8,2,13,2,4,1,5,1
6215,6,1,8,10,4,1,2,0
6216,4,1,11,1,4,0,2,0
6217,10,1,6,1,4,1,2,0
6218,10,2,9,2,4,1,1,1
6219,0,1,8,0,1,0,0,0
6220,3,1,8,1,0,1,4,0
6221,7,1,6,12,4,1,7,0
6222,1,1,8,6,4,0,2,0
6223,0,1,9,10,2,0,0,0
6224,8,1,12,2,1,1,2,0
6225,6,1,11,8,4,0,2,0
6226,3,1,12,8,4,1,2,1
6227,1,1,12,10,4,1,5,0
6228,7,1,10,1,4,1,3,0
6229,8,1,8,12,4,1,6,0
6230,6,0,15,8,4,0,4,1
6231,3,2,10,1,4,1,4,0
6232,5,2,14,8,4,1,2,1
6233,0,1,8,5,4,1,2,0
6234,6,1,11,0,4,1,2,0
6235,5,1,12,8,4,1,2,0
6236,8,1,8,1,4,1,2,0
6237,5,2,8,10,4,1,3,0
6238,1,0,7,0,2,1,1,0
6239,7,0,13,0,4,1,6,1
6240,3,1,10,1,4,1,1,1
6241,2,1,10,4,4,0,2,0
6242,3,1,8,12,4,1,2,0
6243,3,1,8,5,4,1,2,1
6244,4,1,8,3,4,1,6,0
6245,7,1,6,5,2,0,2,0
6246,3,1,9,1,2,1,4,1
6247,3,1,9,6,4,0,0,0
6248,0,1,9,4,4,1,1,0
6249,6,0,8,6,4,1,2,1
6250,6,1,8,10,4,1,4,0
6251,5,1,12,10,4,1,2,1
6252,7,0,8,1,4,1,2,1
6253,1,1,9,0,4,0,2,0
6254,3,0,12,8,4,0,2,1
6255,4,0,8,9,4,1,2,1
6256,8,1,6,0,4,1,4,0
6257,4,1,13,8,4,0,2,0
6258,4,1,8,5,4,0,2,0
6259,3,1,12,2,4,0,2,1
6260,0,1,6,4,4,1,2,0
6261,4,1,10,11,4,0,2,0
6262,2,1,10,8,3,0,5,0
6263,4,1,11,0,4,0,0,0
6264,4,1,9,1,4,1,3,0
6265,5,1,8,2,4,1,3,1
6266,2,1,12,11,2,1,2,0
6267,5,1,12,11,4,0,1,1
6268,3,1,8,10,4,1,3,0
6269,7,1,8,5,4,1,2,0
6270,3,1,8,10,4,1,2,0
6271,3,1,10,10,4,1,2,0
6272,2,1,5,1,4,1,3,0
6273,3,2,8,10,4,1,6,0
6274,0,1,9,0,4,1,1,0
6275,6,1,8,2,4,0,2,1
6276,2,1,12,0,4,0,2,0
6277,1,0,9,6,4,0,0,0
6278,4,1,8,6,4,1,5,1
6279,8,1,5,5,4,1,2,0
6280,2,1,8,8,2,1,2,0
6281,0,1,8,0,4,0,0,0
6282,5,1,12,8,4,1,7,0
6283,4,1,8,5,2,0,2,0
6284,3,1,8,6,4,0,2,0
6285,1,1,9,0,4,0,1,0
6286,8,1,8,1,4,1,2,1
6287,4,1,12,8,4,1,3,0
6288,8,1,8,12,4,1,6,0
6289,8,1,13,0,4,1,2,0
6290,8,1,3,12,4,1,2,0
6291,1,1,8,2,4,1,4,0
6292,3,0,12,8,4,1,2,1
6293,7,2,6,10,4,1,2,0
6294,3,1,8,2,4,1,3,0
6295,4,1,11,0,4,0,3,0
6296,7,0,4,6,4,0,2,0
6297,6,2,15,8,4,1,5,1
6298,5,1,8,2,2,0,4,0
6299,2,0,12,8,4,0,2,0
6300,1,1,8,4,4,1,4,0
6301,4,1,8,1,4,1,2,0
6302,7,1,12,10,4,1,2,1
6303,8,1,12,8,4,1,4,1
6304,5,1,7,12,2,1,2,0
6305,8,2,8,2,4,0,0,1
6306,7,1,8,3,4,1,0,0
6307,0,1,6,6,2,1,0,0
6308,2,1,5,5,4,1,2,0
6309,7,2,9,8,4,1,3,0
6310,9,1,4,1,4,1,0,0
6311,4,2,8,1,4,1,5,0
6312,3,1,9,0,4,1,2,0
6313,5,2,9,8,4,1,5,0
6314,5,1,8,2,4,1,2,0
6315,2,1,12,8,4,0,2,0
6316,3,1,14,8,4,1,4,1
6317,3,1,10,1,4,1,5,1
6318,3,1,8,4,2,1,7,0
6319,4,0,8,1,4,1,2,0
6320,2,1,12,10,4,1,4,0
6321,3,1,8,4,2,0,2,0
6322,6,0,13,8,4,1,2,1
6323,1,1,9,3,4,1,1,0
6324,5,1,8,6,4,1,2,0
6325,4,1,11,1,4,1,2,0
6326,4,1,13,2,4,1,2,0
6327,8,1,9,2,4,1,2,0
6328,3,1,8,12,4,1,2,0
6329,1,1,9,6,4,0,1,0
6330,4,2,9,3,4,1,7,0
6331,3,2,8,3,4,1,7,0
6332,1,1,9,6,4,1,0,0
6333,10,2,12,8,4,1,4,1
6334,1,1,9,6,4,1,1,0
6335,10,1,9,10,4,1,0,0
6336,8,2,8,6,4,1,2,0
6337,3,1,12,8,4,1,6,0
6338,8,2,14,8,1,1,4,1
6339,5,1,8,6,0,1,3,0
6340,9,1,8,6,4,1,0,0
6341,1,1,9,5,4,1,2,0
6342,0,1,8,0,4,0,2,0
6343,6,0,12,8,4,0,5,0
6344,6,2,12,10,4,1,2,1
6345,3,1,9,1,4,1,2,0
6346,5,1,3,1,4,1,2,0
6347,7,2,8,1,4,1,5,0
6348,9,1,8,0,4,0,2,0
6349,6,1,13,8,4,1,3,1
6350,4,1,8,1,4,1,4,1
6351,2,1,9,1,4,1,4,1
6352,8,1,8,0,4,0,2,0
6353,1,1,9,3,4,1,0,0
6354,3,0,12,0,4,1,3,1
6355,3,1,9,0,4,0,5,0
6356,0,1,8,1,4,1,2,0
6357,2,1,12,0,4,0,3,0
6358,8,1,6,7,2,0,0,0
6359,0,1,8,4,4,1,2,0
6360,3,1,8,2,4,1,2,0
6361,1,1,9,0,4,1,2,0
6362,3,0,9,6,4,0,2,0
6363,7,1,9,2,4,0,2,0
6364,4,1,8,5,2,0,6,0
6365,0,1,9,0,2,0,2,0
6366,1,0,8,3,4,1,2,0
6367,8,0,9,0,4,0,2,0
6368,0,1,6,10,4,1,0,0
6369,1,1,8,6,4,1,0,0
6370,5,0,9,1,4,1,2,1
6371,4,1,11,1,4,1,2,0
6372,3,1,12,10,4,1,2,1
6373,2,1,6,1,4,0,2,0
6374,1,1,12,2,4,0,0,0
6375,9,1,13,6,4,0,2,0
6376,0,1,6,10,4,0,1,0
6377,6,0,11,0,4,1,2,1
6378,1,1,12,0,4,0,0,0
6379,0,1,8,6,4,0,2,0
6380,1,1,8,10,4,0,2,0
6381,6,0,3,12,4,1,2,0
6382,7,1,9,10,4,0,2,1
6383,3,0,9,2,2,0,2,0
6384,7,0,9,2,4,0,2,0
6385,3,1,8,10,4,0,2,0
6386,10,2,5,10,4,0,2,0
6387,4,2,8,8,4,1,4,1
6388,8,2,8,2,4,1,5,1
6389,3,1,9,1,4,1,2,0
6390,0,1,9,10,4,0,0,0
6391,1,1,8,0,2,0,2,0
6392,3,0,12,8,4,1,4,0
6393,5,1,9,2,2,0,5,0
6394,8,1,8,0,4,0,2,0
6395,6,1,8,8,4,1,2,0
6396,5,1,12,8,4,0,5,0
6397,1,1,8,4,4,1,2,0
6398,8,1,9,2,4,0,2,1
6399,6,1,8,11,4,0,1,0
6400,6,0,12,8,4,0,4,1
6401,8,1,8,1,4,1,2,0
6402,6,1,8,5,2,1,2,0
6403,3,0,9,0,4,1,2,0
6404,0,1,5,6,4,1,0,0
6405,6,1,9,2,4,1,4,0
6406,3,2,11,10,4,1,7,0
6407,3,1,12,10,4,1,5,1
6408,2,1,8,6,4,1,2,0
6409,3,1,8,8,4,1,4,0
6410,10,1,6,12,4,1,6,0
6411,0,1,9,6,4,0,0,0
6412,3,1,9,0,2,0,2,0
6413,1,1,4,4,4,1,0,0
6414,7,1,8,1,4,1,3,0
6415,6,1,13,8,4,0,4,0
6416,7,1,9,0,4,0,2,0
6417,2,1,13,8,4,1,3,1
6418,4,0,13,8,4,0,2,0
6419,1,1,9,6,4,1,1,0
6420,1,0,7,2,4,1,2,0
6421,4,1,9,0,4,0,2,0
6422,2,1,12,8,4,0,2,0
6423,7,1,8,6,4,1,2,0
6424,3,2,8,1,4,1,2,0
6425,5,1,8,2,4,1,2,0
6426,6,1,12,10,4,0,3,1
6427,4,0,13,8,4,1,2,1
6428,8,1,10,8,4,0,2,0
6429,9,2,8,0,4,0,0,0
6430,7,1,8,8,4,0,0,0
6431,9,1,8,1,4,1,4,0
6432,1,0,9,9,4,1,7,1
6433,5,1,9,1,4,1,2,1
6434,4,1,8,12,4,1,5,0
6435,3,1,8,12,4,1,7,0
6436,4,1,9,1,1,1,2,0
6437,5,1,9,0,4,0,4,0
6438,2,1,8,0,2,0,2,0
6439,0,1,6,6,4,1,0,0
6440,6,1,12,10,4,0,4,0
6441,5,2,8,1,4,1,2,0
6442,5,2,8,2,4,1,2,0
6443,7,0,11,0,2,0,2,0
6444,2,1,9,6,4,0,1,0
6445,8,1,0,3,4,1,5,0
6446,1,1,9,10,4,0,4,0
6447,0,1,8,12,4,1,2,0
6448,6,1,3,4,2,1,2,0
6449,3,1,8,6,4,0,0,0
6450,6,1,12,2,4,1,5,1
6451,3,1,12,11,4,0,2,1
6452,3,1,13,2,1,1,2,0
6453,7,1,10,11,4,1,2,0
6454,10,2,7,3,4,1,0,0
6455,0,1,5,6,4,1,0,0
6456,3,1,12,8,4,0,1,0
6457,5,0,13,8,4,1,2,1
6458,2,1,8,5,3,0,2,0
6459,5,0,13,2,4,1,2,1
6460,7,1,11,10,4,1,5,1
6461,7,0,9,9,4,1,2,0
6462,3,1,8,0,4,0,1,0
6463,8,1,6,6,4,1,5,0
6464,3,1,10,8,4,0,3,0
6465,3,1,12,8,4,1,2,0
6466,8,1,3,12,4,1,2,0
6467,5,1,12,10,4,1,5,0
6468,0,1,9,0,4,1,0,0
6469,7,1,8,0,4,0,2,0
6470,4,1,14,8,4,1,3,1
6471,3,2,9,0,4,0,4,0
6472,4,2,9,8,2,1,2,0
6473,1,1,7,6,4,1,2,0
6474,2,1,10,1,4,1,2,0
6475,1,1,9,10,4,0,1,0
6476,6,1,12,0,4,1,2,1
6477,7,2,5,12,4,1,7,0
6478,2,1,6,1,4,1,2,0
6479,7,1,12,2,4,1,3,1
6480,4,1,12,2,4,1,6,0
6481,3,1,8,6,0,0,1,0
6482,8,0,12,2,4,1,2,0
6483,4,1,8,12,4,1,4,1
6484,8,1,8,8,4,1,2,0
6485,7,1,8,9,4,1,2,1
6486,7,0,12,8,4,1,3,0
6487,3,1,9,0,4,0,2,0
6488,5,2,11,8,4,0,4,0
6489,3,1,12,2,4,1,6,0
6490,9,2,9,5,4,1,2,1
6491,3,1,8,1,4,1,5,0
6492,6,0,11,0,4,1,2,0
6493,8,2,10,2,4,1,4,0
6494,4,1,12,2,4,0,2,0
6495,1,1,12,6,4,0,1,0
6496,1,1,9,10,1,0,4,0
6497,2,1,12,8,4,0,4,0
6498,5,0,11,6,4,0,1,0
6499,7,1,8,4,1,0,2,0
6500,5,1,8,1,2,1,2,0
6501,3,1,9,11,2,0,3,0
6502,4,1,12,10,4,1,2,1
6503,6,1,14,8,4,1,2,1
6504,6,1,12,8,4,1,2,0
6505,8,1,9,0,4,0,2,0
6506,6,2,3,2,4,1,7,0
6507,1,1,12,8,1,1,2,0
6508,3,0,9,0,0,0,1,0
6509,3,1,8,1,4,1,2,0
6510,4,0,9,0,4,0,2,0
6511,3,1,9,8,4,1,3,0
6512,8,1,12,2,4,1,4,1
6513,2,1,12,2,4,1,5,0
6514,3,1,5,5,4,1,2,0
6515,6,1,8,10,4,0,2,0
6516,1,1,8,1,4,1,2,0
6517,1,1,8,0,4,1,2,0
6518,6,0,13,2,4,1,2,1
6519,6,2,9,2,4,1,4,1
6520,9,1,12,2,4,0,2,0
6521,6,1,8,0,4,0,1,0
6522,3,1,9,1,4,1,3,0
6523,2,1,9,2,4,1,3,0
6524,4,2,8,12,4,1,4,0
6525,3,1,12,1,4,1,3,0
6526,4,1,12,2,4,1,2,0
6527,2,1,10,10,4,0,2,0
6528,6,2,10,2,1,0,6,0
6529,1,1,8,6,4,0,2,0
6530,6,0,13,8,4,1,2,1
6531,2,1,9,11,4,0,1,0
6532,6,1,9,1,4,1,2,0
6533,6,0,11,0,2,1,2,1
6534,6,1,8,0,4,1,2,0
6535,10,1,8,5,4,1,2,0
6536,3,1,8,10,4,1,2,1
6537,7,1,8,12,2,1,2,0
6538,4,1,8,10,4,1,2,1
6539,7,0,13,8,4,0,2,0
6540,3,1,15,8,1,1,5,0
6541,3,1,14,8,4,1,2,0
6542,2,1,5,12,0,1,7,0
6543,8,1,3,0,4,0,2,0
6544,3,1,8,6,4,1,2,0
6545,6,1,11,1,4,1,2,0
6546,5,0,8,0,4,0,2,0
6547,4,1,9,1,2,1,5,1
6548,10,2,3,10,4,1,5,0
6549,8,2,12,2,4,1,2,1
6550,8,1,8,0,4,0,2,0
6551,6,0,9,0,4,0,2,0
6552,2,1,11,11,4,0,3,0
6553,3,2,8,12,4,1,5,0
6554,1,2,3,3,4,1,4,0
6555,9,1,9,1,4,1,3,0
6556,3,0,13,8,4,1,4,0
6557,9,1,9,0,4,1,2,0
6558,6,1,12,8,4,1,2,0
6559,2,1,8,1,4,1,5,0
6560,4,1,5,6,4,0,2,0
6561,8,0,12,0,4,1,2,1
6562,4,1,8,4,4,0,2,1
6563,4,1,5,5,4,1,6,0
6564,9,1,12,8,4,0,2,1
6565,3,1,8,12,4,1,5,0
6566,0,1,9,0,4,0,0,0
6567,8,0,13,8,2,0,2,1
6568,3,1,11,10,4,1,3,1
6569,8,0,8,2,4,1,2,1
6570,2,1,9,10,4,1,2,0
6571,5,1,8,0,4,0,2,0
6572,0,1,6,6,4,1,0,0
6573,2,1,8,0,4,1,2,0
6574,3,1,15,8,4,1,4,1
6575,6,0,12,8,2,1,2,0
6576,3,0,9,0,4,0,2,0
6577,3,1,9,5,4,1,3,0
6578,8,2,8,6,4,0,2,0
6579,2,0,12,8,4,1,0,0
6580,8,1,8,1,4,1,2,1
6581,1,1,9,0,1,0,2,0
6582,7,1,12,5,2,1,4,0
6583,5,1,8,6,4,0,0,0
6584,4,1,8,2,4,1,2,0
6585,2,1,12,10,4,1,5,1
6586,2,1,8,5,4,1,2,0
6587,3,2,10,10,4,0,2,0
6588,7,1,4,4,4,1,3,0
6589,5,1,9,1,1,1,2,0
6590,2,1,12,0,4,1,1,0
6591,4,1,9,2,4,1,5,1
6592,6,0,11,9,4,1,2,0
6593,2,0,8,9,4,1,2,0
6594,6,0,13,8,4,1,4,1
6595,5,0,12,8,4,1,2,0
6596,7,1,14,8,4,1,2,1
6597,10,2,8,1,4,1,1,0
6598,1,1,9,6,2,1,2,0
6599,4,1,8,0,4,0,2,0
6600,6,1,9,11,4,0,2,0
6601,7,1,9,12,4,1,5,1
6602,1,1,12,10,4,1,3,0
6603,6,1,12,2,4,1,2,1
6604,2,1,3,5,4,1,2,0
6605,8,2,9,10,2,1,5,1
6606,8,1,12,10,4,1,2,1
6607,7,1,12,10,4,0,3,1
6608,7,1,9,10,4,0,5,0
6609,1,1,9,0,2,1,0,0
6610,0,1,10,0,2,0,2,0
6611,1,1,8,3,4,1,5,0
6612,8,1,6,10,4,0,2,0
6613,3,1,7,1,4,1,2,0
6614,4,0,9,11,0,0,0,0
6615,5,1,15,10,4,0,4,1
6616,3,1,6,10,4,1,2,0
6617,3,1,15,11,4,0,0,0
6618,6,1,9,1,4,1,2,0
6619,8,2,5,2,4,0,4,1
6620,8,1,6,5,4,1,1,0
6621,3,1,5,0,2,0,2,0
6622,3,1,13,0,4,1,2,1
6623,1,1,12,2,4,1,4,0
6624,7,2,9,1,4,1,2,0
6625,1,1,3,1,4,1,1,0
6626,7,1,8,0,4,0,2,0
6627,4,1,12,0,2,1,2,0
6628,0,2,9,8,1,0,0,0
6629,7,2,9,1,4,1,4,1
6630,6,1,8,6,1,0,4,0
6631,6,0,12,8,1,1,4,1
6632,0,1,8,6,4,0,1,0
6633,3,0,12,2,4,0,2,0
6634,4,1,8,6,4,0,2,0
6635,8,2,13,1,4,1,4,1
6636,1,1,12,2,4,1,2,0
6637,8,0,8,2,4,1,4,0
6638,2,1,8,6,4,1,2,0
6639,1,1,8,6,4,1,2,0
6640,6,1,8,12,4,1,2,0
6641,3,1,0,3,4,1,2,0
6642,8,1,12,0,4,1,3,1
6643,3,1,8,5,1,1,2,0
6644,8,1,8,12,4,1,3,1
6645,7,1,9,2,4,1,2,0
6646,3,1,12,0,4,0,2,0
6647,1,1,8,5,4,1,2,0
6648,5,0,10,8,0,0,2,0
6649,3,2,8,1,4,1,2,1
6650,0,1,6,10,3,0,0,0
6651,6,1,5,6,4,0,1,0
6652,3,1,12,10,4,0,6,1
6653,4,0,12,8,4,0,2,1
6654,6,0,13,8,4,1,2,1
6655,8,2,12,2,4,1,4,1
6656,0,1,8,6,4,1,0,0
6657,6,1,13,2,4,0,2,1
6658,7,2,9,1,4,1,6,0
6659,7,1,4,6,4,1,2,0
6660,5,2,12,10,4,1,6,1
6661,6,1,9,6,2,0,2,0
6662,1,1,5,0,4,0,2,0
6663,4,1,12,11,4,0,2,1
6664,5,0,8,0,2,0,2,0
6665,4,2,8,11,4,1,1,0
6666,6,1,12,5,4,1,2,0
6667,6,2,10,3,4,1,5,0
6668,3,1,9,11,4,0,0,0
6669,3,1,14,8,4,1,4,0
6670,4,1,8,5,4,0,5,0
6671,3,1,9,10,4,1,2,1
6672,5,1,12,8,4,1,2,1
6673,6,1,13,8,4,0,4,0
6674,3,1,13,2,4,0,2,0
6675,7,1,8,0,4,0,2,0
6676,3,1,8,10,4,0,2,0
6677,3,0,9,9,4,1,4,1
6678,3,1,8,3,4,1,2,0
6679,4,1,12,2,4,0,5,0
6680,1,1,8,10,4,1,5,0
6681,4,1,8,2,4,1,2,0
6682,1,1,11,10,4,0,1,0
6683,0,1,8,3,4,1,0,0
6684,6,1,8,10,4,1,3,1
6685,6,1,10,12,4,1,4,0
6686,6,1,13,10,4,0,0,0
6687,6,2,15,8,4,1,2,1
6688,7,0,9,12,4,0,2,0
6689,4,2,4,1,4,1,2,0
6690,8,1,8,10,4,1,2,1
6691,3,1,2,6,4,1,2,0
6692,8,2,10,11,4,0,0,0
6693,0,1,9,0,4,1,1,0
6694,2,1,11,10,4,1,4,0
6695,2,2,4,1,4,1,0,0
6696,4,0,12,8,4,1,3,0
6697,10,2,8,11,4,1,1,0
6698,2,1,12,8,4,0,3,1
6699,0,1,9,0,4,0,0,0
6700,1,1,3,3,4,1,2,0
6701,4,1,12,11,4,1,2,1
6702,1,1,8,5,4,1,1,0
6703,4,1,8,6,2,0,2,0
6704,3,1,10,6,4,1,2,1
6705,3,0,8,1,4,1,2,0
6706,6,1,8,12,4,1,4,1
6707,3,1,10,0,4,0,2,0
6708,7,1,8,11,4,1,7,0
6709,5,2,15,8,4,1,5,1
6710,3,1,6,5,4,0,2,0
6711,3,1,8,4,4,1,2,0
6712,0,1,9,6,4,1,1,0
6713,5,1,13,8,4,1,2,1
6714,6,1,9,2,4,1,4,0
6715,1,1,8,4,4,1,3,0
6716,0,1,9,0,4,0,2,0
6717,1,1,9,1,4,1,2,0
6718,0,1,9,10,4,1,1,0
6719,3,1,8,1,4,1,2,0
6720,7,1,13,8,4,1,4,1
6721,4,1,8,10,4,1,5,1
6722,0,1,5,5,4,1,1,0
6723,2,1,8,10,4,0,2,0
6724,2,1,9,10,4,1,5,0
6725,7,1,11,8,4,0,1,0
6726,1,1,9,1,0,1,2,0
6727,5,0,8,0,2,1,2,0
6728,4,1,14,8,4,0,5,1
6729,0,0,9,0,4,0,0,0
6730,4,1,8,4,4,1,2,0
6731,3,1,8,5,2,0,4,0
6732,8,1,12,6,4,1,2,0
6733,1,1,12,2,4,1,2,0
6734,1,1,12,8,4,0,0,0
6735,0,1,9,0,2,0,0,0
6736,2,1,12,8,4,0,2,0
6737,4,2,8,1,4,1,4,0
6738,6,2,8,12,4,1,5,0
6739,4,1,9,5,4,1,5,1
6740,1,1,8,0,4,0,5,0
6741,8,1,8,5,4,1,2,0
6742,1,1,12,8,4,1,3,0
6743,1,2,9,6,4,0,7,0
6744,1,1,11,0,4,0,2,0
6745,1,1,9,2,4,0,1,0
6746,5,1,12,2,4,1,2,1
6747,5,0,13,8,4,0,5,0
6748,0,1,8,6,4,0,0,0
6749,9,2,9,3,4,1,3,0
6750,0,1,9,10,4,0,1,0
6751,3,1,8,1,3,1,2,0
6752,6,1,8,5,2,0,2,0
6753,7,1,8,10,4,0,2,0
6754,6,1,12,8,2,1,2,0
6755,4,0,12,8,4,1,2,1
6756,2,2,9,3,4,1,4,0
6757,3,1,8,5,2,0,2,0
6758,3,1,8,0,4,0,3,0
6759,9,0,8,1,4,1,2,0
6760,7,1,8,0,4,0,2,1
6761,3,1,3,11,4,0,2,0
6762,2,2,12,11,4,1,3,0
6763,9,2,12,8,1,1,1,1
6764,5,2,14,8,4,1,5,1
6765,3,1,9,10,4,1,2,0
6766,5,1,9,1,4,1,4,1
6767,2,1,3,10,4,1,3,0
6768,6,2,12,2,4,1,2,1
6769,3,1,9,5,4,1,2,1
6770,7,1,9,0,2,0,2,0
6771,9,1,8,0,1,1,2,0
6772,2,0,9,9,4,1,5,0
6773,3,1,6,1,4,1,2,0
6774,3,1,8,12,4,1,5,0
6775,4,0,12,9,4,1,2,1
6776,5,2,9,1,4,1,3,1
6777,0,1,8,6,2,1,1,0
6778,3,1,12,8,4,1,2,0
6779,7,1,8,1,4,1,2,0
6780,6,2,9,8,4,1,0,0
6781,2,1,15,0,4,0,2,0
6782,1,1,8,11,4,0,2,0
6783,3,1,8,10,4,0,2,1
6784,7,1,8,10,4,0,2,0
6785,3,1,10,1,4,1,4,0
6786,1,1,8,10,4,1,2,0
6787,2,1,9,0,4,1,0,0
6788,7,1,8,5,2,0,2,0
6789,0,1,8,4,4,1,0,0
6790,5,1,12,10,4,0,1,0
6791,2,1,8,5,4,0,2,0
